"lat","lon"
"30.9479","120.8864"
"31.0425","121.2326"
"31.2895","121.5003"
"31.8203","120.0041"
"29.9946","120.5812"
"31.0371","121.2005"
"31.144","121.6542"
"30.2277","120.0419"
"40.1079","113.1358"
"31.3831","121.4899"
"31.1858","121.46"
"30.7802","121.1742"
"31.3182","121.5043"
"31.1451","121.659"
"36.4586","-121.801"
"36.5814","-121.9732"
"31.3524","121.2587"
"36.5385","-121.9125"
"31.0413","121.2363"
"39.9344","116.3855"
"18.6248","108.704"
"31.2762","121.5248"
"31.1475","121.656"
"39.0113","113.5888"
"31.3059","121.5043"
"40.0894","113.3579"
"31.301","121.5151"
"21.0336","109.1197"
"32.1573","118.959"
"31.0734","121.1771"
"31.3357","121.5056"
"39.9074","116.3949"
"32.0522","118.8327"
"28.0581","119.1274"
"29.8337","119.8966"
"18.2894","109.4241"
"39.0136","113.5879"
"39.9394","116.396"
"36.9444","-121.8868"
"30.7511","120.483"
"36.5535","-121.9219"
"15.1659","145.7067"
"31.0731","121.177"
"36.5486","-121.9161"
"30.6619","104.0685"
"21.4852","109.1121"
"40.1091","113.1207"
"27.5923","114.2853"
"32.0532","118.8328"
"37.8248","112.5649"
"38.9028","113.6428"
"36.5137","-121.797"
"26.2911","106.0816"
"29.8345","119.8976"
"30.6645","104.0684"
"31.3392","121.5094"
"31.2641","121.4837"
"31.2252","121.4609"
"30.1417","118.1709"
"31.0413","121.236"
"21.9768","100.8038"
"31.0405","121.2549"
"30.5855","119.8596"
"31.3337","121.5051"
"52.0923","5.1167"
"22.036","100.8844"
"31.2027","121.4784"
"31.0315","121.2352"
"28.0581","119.1274"
"37.7086","112.4345"
"21.0226","109.1271"
"32.1595","118.959"
"31.3335","121.505"
"31.3337","121.505"
"30.6713","104.0683"
"31.0412","121.2363"
"30.1439","118.1663"
"31.3399","121.4907"
"31.9118","118.7454"
"31.3062","121.5049"
"36.4545","-121.8023"
"31.3001","121.5151"
"31.0787","121.1791"
"40.0893","113.3581"
"40.1079","113.1358"
"31.3221","121.5005"
"31.3263","121.5095"
"36.9038","-121.8337"
"15.2053","145.7162"
"31.2446","121.5787"
"22.7979","100.9937"
"31.2027","121.4783"
"32.156","118.9559"
"31.0411","121.2362"
"32.1574","118.9572"
"31.1706","121.3715"
"31.5298","120.2125"
"31.3304","121.506"
"31.4013","121.4882"
"31.4815","119.8565"
"30.1371","118.159"
"40.1073","113.1349"
"27.6054","114.2568"
"31.3518","121.2603"
"21.4106","109.1339"
"31.1955","121.4163"
"31.3112","121.5131"
"28.068","119.114"
"31.1421","121.6579"
"29.6961","118.2903"
"36.9675","-122.0196"
"30.7502","120.4824"
"30.1429","118.1541"
"15.1673","145.7092"
"24.8926","102.5039"
"31.0412","121.2363"
"26.2932","106.0828"
"31.186","121.3414"
"31.2284","121.4872"
"32.1542","118.9523"
"31.604","118.5717"
"31.3338","121.5051"
"31.0411","121.2363"
"31.3077","121.5093"
"32.1539","118.9512"
"22.036","100.8845"
"31.0411","121.2363"
"31.0402","121.2365"
"15.2053","145.7163"
"31.2886","121.4994"
"31.0735","121.177"
"30.754","120.4748"
"38.6302","113.0554"
"31.3314","121.5023"
"30.5666","103.9459"
"31.2829","121.5946"
"32.1576","118.9578"
"31.2813","121.1742"
"30.2272","120.0416"
"31.2447","121.4836"
"31.031","121.234"
"31.0412","121.2364"
"31.2814","121.5047"
"39.9428","116.3993"
"39.6601","113.7092"
"31.0732","121.1771"
"31.0414","121.2365"
"31.9147","118.7357"
"31.2939","121.3103"
"30.6717","104.0684"
"24.6265","102.9472"
"31.3342","121.5048"
"31.1861","121.3421"
"26.2885","106.0823"
"31.0732","121.1771"
"31.3054","120.7323"
"36.543","-121.8521"
"26.3551","106.1572"
"21.9701","100.8143"
"31.1366","121.4902"
"31.1425","121.6588"
"31.3337","121.5049"
"31.0413","121.2364"
"30.1439","118.1584"
"39.0085","113.5901"
"31.0414","121.236"
"31.1658","104.404"
"31.0434","121.4292"
"24.9179","102.4622"
"18.2527","109.4962"
"31.0411","121.2364"
"31.0412","121.2363"
"31.3049","121.509"
"21.425","109.1331"
"30.6711","104.0683"
"39.3135","112.4258"
"31.333","121.5036"
"36.4584","-121.8008"
"31.0413","121.2364"
"39.2293","113.6535"
"36.543","-121.8524"
"32.1573","118.9589"
"31.2013","121.3478"
"30.7803","121.1743"
"21.0348","109.0867"
"31.3524","121.2587"
"24.4366","118.0937"
"31.1858","121.4604"
"30.661","104.0681"
"32.0048","120.8798"
"37.7083","112.4357"
"31.1917","121.3939"
"25.9327","119.6723"
"36.5856","-121.9514"
"40.9568","115.4186"
"31.3062","121.5048"
"25.9327","119.6723"
"52.0907","5.1224"
"31.206","121.7597"
"38.8691","113.3871"
"36.5481","-121.8584"
"29.5407","117.9316"
"39.6588","113.7085"
"31.3059","121.5045"
"31.0411","121.2363"
"31.0411","121.2364"
"31.3511","121.2575"
"40.0894","113.3579"
"40.0889","113.3588"
"36.8318","-121.7851"
"36.5137","-121.7969"
"36.5267","-121.8682"
"31.0647","121.1929"
"31.3339","121.5052"
"31.0961","121.1966"
"31.306","121.5046"
"31.0413","121.2364"
"22.0193","121.5618"
"31.0371","121.2005"
"18.2659","109.4951"
"32.1584","118.9579"
"30.1439","118.1584"
"31.3337","121.505"
"31.2639","121.5076"
"31.3065","121.5064"
"31.306","121.5044"
"25.9875","119.213"
"31.0414","121.2364"
"31.3362","121.507"
"24.9178","102.4654"
"34.4735","109.8595"
"28.0591","119.1288"
"31.0433","121.4291"
"31.3575","121.1806"
"31.2331","121.4972"
"31.3005","121.4761"
"29.9947","120.5822"
"31.0411","121.2362"
"21.0339","109.0863"
"31.0737","121.177"
"31.4215","120.0715"
"31.0413","121.2365"
"31.3335","121.5049"
"37.8234","112.5732"
"31.3338","121.5051"
"22.2474","114.1655"
"30.7538","120.4748"
"21.9701","100.814"
"30.6128","119.8537"
"31.0185","121.193"
"31.0423","121.2438"
"31.0415","121.2362"
"30.585","119.8598"
"31.1901","121.393"
"31.1401","121.6537"
"31.0411","121.2364"
"31.3007","121.515"
"31.0733","121.1771"
"32.1552","118.9552"
"30.0048","117.9851"
"36.4542","-121.8066"
"31.0755","121.1745"
"31.0412","121.2364"
"39.7008","113.6857"
"31.305","121.5025"
"31.3082","121.5062"
"26.3608","106.1669"
"32.0463","118.7918"
"30.2165","109.4481"
"31.2814","121.4929"
"31.2937","121.3106"
"31.3078","121.5093"
"31.0411","121.2363"
"31.2183","121.4523"
"31.2396","121.4799"
"31.0659","121.1959"
"31.3306","121.5095"
"31.3337","121.5051"
"30.1378","118.1587"
"26.2911","106.0816"
"21.0354","109.0862"
"31.0412","121.2364"
"39.7003","113.6859"
"15.2864","145.8156"
"30.7084","120.847"
"38.6302","113.0554"
"22.0319","100.884"
"15.196","145.7115"
"39.6595","113.7089"
"28.0758","119.1337"
"31.0737","121.1771"
"31.2252","121.461"
"31.0411","121.2364"
"15.2432","145.7133"
"24.9179","102.4614"
"26.3616","106.1673"
"22.2479","114.1653"
"22.6351","110.1526"
"27.6088","114.2515"
"31.4273","120.0706"
"31.0412","121.2363"
"39.3132","112.4264"
"15.2865","145.8155"
"32.1553","118.9553"
"31.3062","121.5045"
"38.6469","-9.2252"
"31.0807","121.1833"
"22.6424","110.1661"
"29.9102","103.3619"
"31.4195","120.0693"
"31.4175","120.0682"
"31.2054","121.4775"
"30.662","104.0684"
"36.5556","-121.9185"
"31.0737","121.1772"
"21.4103","109.1344"
"31.3517","121.2566"
"31.0717","121.1829"
"31.0412","121.2364"
"31.0804","121.1775"
"31.1646","104.4038"
"31.0411","121.2364"
"31.2183","121.5601"
"31.3047","121.5023"
"31.1859","121.4605"
"24.4401","118.0885"
"31.2804","121.5365"
"31.2203","121.5028"
"31.3336","121.505"
"36.9164","-121.8438"
"24.4383","118.0922"
"31.1646","104.4037"
"36.9686","-122.0135"
"32.1574","118.9588"
"39.6595","113.708"
"29.9943","120.5825"
"31.0659","121.1959"
"31.0961","121.1891"
"21.0121","109.0996"
"31.3334","121.5049"
"40.0914","113.2867"
"31.2235","121.4511"
"25.9281","119.6654"
"25.2176","110.0488"
"31.2638","121.5102"
"34.4756","109.8613"
"31.0411","121.2363"
"25.0439","102.7077"
"31.2285","121.4873"
"38.8692","113.3876"
"31.3338","121.5051"
"21.4238","109.1362"
"21.4106","109.1338"
"18.2456","109.5054"
"31.0412","121.2363"
"21.4038","109.135"
"31.3348","121.5059"
"31.3085","121.4807"
"31.2573","121.5774"
"36.5177","-121.8008"
"31.3335","121.5049"
"31.3006","121.5148"
"31.1472","121.6582"
"31.3218","121.506"
"31.0767","121.179"
"36.5546","-121.9219"
"28.0597","119.1268"
"31.4189","120.0688"
"21.4201","109.2126"
"30.143","118.1606"
"31.3392","121.5096"
"31.6009","120.1205"
"26.088","119.2952"
"24.9174","102.4657"
"36.517","-121.7998"
"31.8201","120.0033"
"21.4103","109.1344"
"31.04","121.2364"
"40.9452","115.4322"
"31.0441","121.2341"
"31.0412","121.2363"
"31.3084","121.5171"
"26.2847","106.0818"
"22.0319","100.884"
"34.5158","109.4631"
"39.7012","113.6857"
"31.0412","121.2363"
"29.995","120.5819"
"31.6443","118.6701"
"31.3339","121.5053"
"31.2286","121.4873"
"21.0136","109.0987"
"31.6048","120.1217"
"31.0961","121.1877"
"31.2904","121.5152"
"30.6612","104.0685"
"31.3628","121.1858"
"31.0737","121.179"
"30.1437","118.162"
"40.1079","113.1358"
"36.4584","-121.8006"
"31.0412","121.2364"
"31.0411","121.2365"
"30.5392","114.3622"
"32.047","118.779"
"31.2942","121.3115"
"31.2106","121.7512"
"31.0412","121.2364"
"39.6597","113.7085"
"30.1372","118.159"
"31.2285","121.4873"
"28.058","119.1276"
"31.2508","121.4804"
"40.0917","113.2898"
"30.1417","118.1709"
"31.0768","121.1762"
"26.2976","106.0775"
"31.0801","121.1839"
"31.3334","121.5165"
"30.5395","114.3657"
"29.9948","120.5816"
"31.9148","118.7357"
"30.5936","119.6423"
"30.7507","120.4819"
"36.5954","-121.8458"
"31.3339","121.5052"
"21.9738","100.805"
"30.1417","118.1527"
"36.4029","-121.9097"
"40.1079","113.1358"
"40.0893","113.3582"
"21.9422","100.6038"
"31.0439","121.2352"
"31.1903","121.4873"
"31.2297","121.512"
"28.1707","112.9554"
"38.8691","113.3879"
"31.2904","121.4162"
"21.4207","109.2219"
"31.0412","121.2363"
"23.2927","101.3941"
"36.7498","-121.786"
"31.0421","121.2196"
"31.0411","121.2365"
"31.3338","121.5051"
"36.548","-121.891"
"31.304","121.5106"
"29.8336","119.8969"
"36.4804","-121.7342"
"40.0907","113.2882"
"38.869","113.3856"
"18.2894","109.4241"
"31.2443","121.4631"
"31.0807","121.1837"
"40.0822","113.3009"
"31.3339","121.5052"
"30.7501","120.4825"
"31.0557","121.1868"
"31.3062","121.505"
"31.3061","121.5052"
"39.1473","113.3738"
"31.1534","104.4123"
"29.8336","119.8965"
"31.3623","121.1838"
"36.5135","-121.797"
"31.2942","121.3115"
"31.1918","121.3938"
"31.1229","121.0456"
"28.0667","119.1433"
"30.1423","118.1563"
"39.0136","113.5879"
"31.3065","121.5065"
"31.186","121.4524"
"30.1367","118.159"
"40.1079","113.1358"
"31.1436","121.6539"
"31.2634","121.4849"
"34.5151","109.4646"
"15.2429","145.7132"
"28.0581","119.1274"
"31.2653","121.4437"
"31.0418","121.2368"
"31.0363","121.1911"
"21.4296","109.1333"
"31.3334","121.5051"
"31.073","121.1769"
"27.7059","114.2804"
"31.3328","121.5162"
"31.0414","121.2364"
"31.2252","121.4609"
"31.4189","120.0687"
"38.6302","113.0554"
"15.2601","145.8236"
"31.0734","121.1771"
"31.2383","121.502"
"30.7508","120.4808"
"36.5665","-121.9282"
"30.5393","114.3621"
"31.3338","121.5052"
"31.0412","121.2363"
"31.3342","121.5048"
"31.0727","121.1764"
"31.0412","121.2365"
"32.1585","118.9575"
"31.2799","121.5213"
"31.3316","121.5034"
"29.8835","119.9013"
"31.0413","121.2363"
"30.7484","120.7437"
"31.0408","121.2549"
"31.1653","104.4042"
"31.3514","121.2573"
"30.2264","120.0414"
"31.3898","121.4837"
"39.659","113.7084"
"31.3065","121.5062"
"38.869","113.3874"
"31.3063","121.5067"
"31.3317","121.5032"
"29.9945","120.582"
"31.0435","121.2353"
"31.287","121.5014"
"15.2096","145.7172"
"31.9112","118.7394"
"31.142","121.6582"
"31.2285","121.4874"
"30.6556","104.067"
"31.9119","118.7355"
"40.1079","113.1358"
"31.1456","121.6616"
"31.2931","121.3105"
"30.1427","118.1554"
"31.0412","121.2363"
"29.8935","103.331"
"39.6603","113.7097"
"31.3425","121.2412"
"31.0598","121.2388"
"31.0403","121.2422"
"31.2941","121.3104"
"31.0557","121.1868"
"31.0729","121.1771"
"24.8938","102.5046"
"30.1424","118.156"
"31.3063","121.5067"
"31.0941","104.3966"
"31.0413","121.2363"
"31.2512","119.782"
"28.0553","119.1207"
"31.3324","121.5082"
"22.357","114.1116"
"31.334","121.5169"
"31.2442","121.4838"
"30.1422","118.1535"
"31.3336","121.5048"
"31.2941","121.5152"
"18.2456","109.5051"
"31.2183","121.4523"
"37.7084","112.4345"
"40.0887","113.3583"
"29.9958","120.5816"
"29.8515","119.9192"
"31.3007","121.515"
"31.2401","121.5761"
"31.3611","121.1874"
"27.6051","114.2571"
"15.1675","145.7091"
"40.1079","113.1358"
"31.1962","121.191"
"31.3085","121.5242"
"21.013","109.0973"
"31.0806","121.1811"
"31.0412","121.2363"
"31.3346","121.5001"
"31.0414","121.2363"
"31.3007","121.5149"
"31.288","121.4987"
"31.3063","121.5051"
"31.5507","121.1693"
"31.2183","121.5601"
"31.0411","121.2362"
"18.2396","109.5044"
"21.0339","109.0865"
"38.6302","113.0554"
"15.2865","145.8156"
"52.0923","5.1167"
"31.2809","121.4969"
"37.7088","112.435"
"22.6215","110.1945"
"39.6596","113.7083"
"26.2849","106.0821"
"30.1429","118.1553"
"31.0753","121.173"
"40.1079","113.1358"
"31.2027","121.4783"
"31.3336","121.505"
"30.56","104.0497"
"36.578","-121.8427"
"31.8237","120.0025"
"31.0412","121.2362"
"21.9344","100.6061"
"21.4102","109.1346"
"31.2331","121.4972"
"39.1481","113.374"
"32.0519","118.8321"
"31.0379","121.2351"
"29.9943","120.5821"
"31.0412","121.2364"
"21.0145","109.0879"
"30.9473","120.8882"
"31.0411","121.2364"
"31.2285","121.4871"
"29.9946","120.5827"
"30.1426","118.1558"
"38.6472","-9.2256"
"31.3403","121.5161"
"31.0736","121.177"
"31.3338","121.5051"
"40.947","115.4275"
"31.0414","121.2365"
"18.6209","108.7083"
"31.0766","121.1828"
"31.3287","121.5077"
"30.1444","118.1653"
"31.0412","121.2364"
"26.0846","119.2923"
"31.0413","121.2363"
"31.8222","120.006"
"31.2853","121.4972"
"21.0099","109.0986"
"30.666","104.0687"
"36.4488","-121.9265"
"31.0646","121.1909"
"31.2805","121.5372"
"15.2865","145.8157"
"36.5468","-121.9002"
"21.4103","109.1344"
"31.2436","121.4837"
"30.7105","120.8461"
"31.3337","121.505"
"31.3337","121.5047"
"31.3423","121.2407"
"31.3395","121.5095"
"31.3074","121.509"
"36.5625","-121.9551"
"29.8337","119.8966"
"31.2896","121.5003"
"31.041","121.2365"
"31.2273","121.3894"
"31.2252","121.461"
"31.3074","121.5059"
"30.1426","118.1559"
"22.2815","114.1558"
"30.1422","118.1565"
"31.3062","121.505"
"40.1079","113.1372"
"21.9346","100.6061"
"31.3085","121.5242"
"30.1404","118.1699"
"22.0147","100.7636"
"31.1412","121.6579"
"31.077","121.1759"
"30.5956","119.6413"
"28.0679","119.1298"
"36.4802","-121.7342"
"31.3521","121.259"
"21.0323","109.1065"
"31.3376","121.5122"
"32.1574","118.9572"
"39.3133","112.4256"
"21.0569","109.0882"
"31.3386","121.5075"
"31.1117","121.0524"
"31.0256","121.2307"
"22.2449","114.1641"
"31.3628","121.1856"
"31.2896","121.5003"
"31.0411","121.2365"
"31.1835","121.4506"
"28.0574","119.1281"
"30.5624","114.381"
"31.331","121.5038"
"24.4986","118.0427"
"31.9119","118.744"
"31.0411","121.2363"
"31.2946","121.5159"
"29.8337","119.8968"
"34.4796","109.8392"
"31.3062","121.5047"
"31.1641","104.4023"
"31.3339","121.5052"
"36.539","-121.8593"
"36.5191","-121.8061"
"31.2893","121.5012"
"31.3337","121.505"
"37.8236","112.573"
"31.0923","121.1906"
"21.035","109.0866"
"31.2306","121.4937"
"37.7084","112.4353"
"22.3169","113.9293"
"31.2896","121.5003"
"56.039","12.6145"
"30.6612","104.0683"
"31.0412","121.2364"
"31.1367","121.4901"
"31.0411","121.2363"
"26.3556","106.1639"
"36.4582","-121.8013"
"40.0863","113.2936"
"31.322","121.5004"
"31.1914","121.3937"
"40.0887","113.3583"
"22.6373","110.1749"
"31.3338","121.5052"
"15.2092","145.7164"
"31.0659","121.196"
"31.0411","121.2364"
"31.282","121.5026"
"31.3337","121.505"
"31.3348","121.5082"
"31.0267","121.2521"
"30.0063","117.9831"
"36.4502","-121.7922"
"21.0339","109.0862"
"25.0444","102.7077"
"31.1859","121.4601"
"21.0536","109.1321"
"31.2236","119.7574"
"39.3348","112.4288"
"31.0801","121.1817"
"36.546","-121.8529"
"31.3012","121.5062"
"36.8634","-121.8045"
"34.8416","114.2548"
"31.3064","121.5049"
"36.5503","-121.8437"
"21.4103","109.1344"
"31.0412","121.2364"
"31.0411","121.2363"
"31.7255","121.2413"
"37.8233","112.5691"
"31.1915","121.394"
"24.9166","102.4709"
"31.0758","121.1734"
"31.306","121.5047"
"32.1585","118.9575"
"31.3344","121.5171"
"39.5636","113.1819"
"30.6632","104.0683"
"34.4758","109.8611"
"39.3141","112.4257"
"31.0413","121.2365"
"30.1371","118.159"
"22.248","114.165"
"30.6683","104.0665"
"29.9953","120.5809"
"32.1584","118.9579"
"31.1918","121.3937"
"31.0414","121.2364"
"18.6248","108.704"
"31.0412","121.2363"
"30.3737","120.0175"
"31.0413","121.2364"
"31.2939","121.3104"
"31.2236","121.4499"
"31.0411","121.2363"
"36.4587","-121.7935"
"24.4366","118.0933"
"31.0665","121.1963"
"21.9416","100.6042"
"28.0685","119.1318"
"31.2938","121.3106"
"31.0441","121.2347"
"37.7083","112.4355"
"30.1927","120.11"
"31.1367","121.4901"
"15.2427","145.7102"
"37.8622","112.5659"
"31.306","121.5048"
"30.661","104.0665"
"31.2005","121.3469"
"31.3062","121.5053"
"21.4205","109.2213"
"15.2807","145.8062"
"31.7259","121.241"
"34.5173","109.4648"
"31.3065","121.505"
"31.335","121.5061"
"21.0344","109.0869"
"31.0412","121.2364"
"31.0412","121.2364"
"34.5173","109.4648"
"30.5635","104.0659"
"31.0737","121.1811"
"31.3361","121.5069"
"31.9105","118.7455"
"31.0412","121.2363"
"39.3391","112.4584"
"31.3338","121.5052"
"30.0032","117.984"
"36.6071","-121.8457"
"30.5963","119.6394"
"36.9196","-121.8303"
"31.2183","121.4523"
"31.3075","121.506"
"22.8498","108.2618"
"40.947","115.4302"
"28.0668","119.1433"
"37.8617","112.5658"
"32.1584","118.958"
"30.3843","118.8028"
"48.0055","7.8193"
"31.0737","121.1789"
"15.203","145.7175"
"31.2941","121.3104"
"31.2837","121.4933"
"15.2092","145.7158"
"31.5447","120.2102"
"31.3336","121.5169"
"32.0458","118.7912"
"15.1988","145.7102"
"36.4805","-121.7344"
"31.0405","121.2361"
"39.3144","112.4257"
"31.3352","121.5055"
"21.4847","109.1104"
"31.2904","121.4162"
"31.4175","120.0683"
"36.5216","-121.8094"
"39.7009","113.6857"
"31.233","121.4974"
"31.2943","121.515"
"31.1975","121.3218"
"31.0393","121.2362"
"31.0413","121.2364"
"31.0432","121.2349"
"41.3754","2.1784"
"31.2573","121.5774"
"31.5201","120.1877"
"31.3338","121.5051"
"26.2869","106.0896"
"31.333","121.5036"
"40.1079","113.1358"
"30.1387","118.1589"
"31.3336","121.505"
"31.0411","121.2362"
"31.1655","104.404"
"22.6246","110.2024"
"30.1417","118.1511"
"39.7008","113.6857"
"40.0905","113.288"
"40.1079","113.1358"
"30.7407","120.7523"
"21.4103","109.1344"
"31.1913","121.4343"
"31.1452","121.6528"
"39.3133","112.4256"
"31.3023","121.5145"
"21.9405","100.6042"
"31.2807","121.1648"
"30.9383","121.1127"
"31.0413","121.2364"
"30.0062","117.9837"
"31.1472","121.6581"
"31.2646","121.4847"
"34.5172","109.4745"
"37.8622","112.5659"
"31.3336","121.505"
"21.4102","109.1346"
"40.108","113.1227"
"31.0648","121.1897"
"29.9957","120.5816"
"31.3515","121.2566"
"40.1091","113.1207"
"21.9915","100.7897"
"32.1561","118.9558"
"30.1227","118.1884"
"29.9691","119.8668"
"36.5138","-121.7977"
"31.0962","121.1876"
"31.2445","121.5788"
"31.2641","121.4837"
"31.0413","121.2365"
"24.9179","102.4622"
"36.5519","-121.8541"
"31.2946","121.5159"
"30.5959","119.6405"
"31.3367","121.5075"
"21.4105","109.134"
"21.9431","100.6012"
"31.3337","121.5051"
"31.3061","121.5049"
"36.5787","-121.7846"
"31.3016","121.511"
"31.3078","121.5092"
"31.1912","121.3937"
"31.8222","119.9619"
"30.1925","120.1101"
"31.2845","121.4968"
"36.4803","-121.7348"
"30.6625","104.0306"
"31.1939","121.5367"
"40.1079","113.1227"
"29.8441","119.9009"
"38.6302","113.0554"
"21.9453","100.6006"
"37.4421","-122.1615"
"30.6674","104.0681"
"31.0403","121.2141"
"22.7981","100.9937"
"31.1699","121.4299"
"32.1575","118.9597"
"31.3048","121.5025"
"22.8267","108.3605"
"31.0412","121.2364"
"31.3345","121.5031"
"24.9179","102.4595"
"32.1574","118.9571"
"33.01","121.93"
"31.2904","121.4517"
"31.0411","121.2363"
"31.3335","121.5049"
"15.2221","145.7161"
"30.1405","118.1699"
"30.0063","117.983"
"31.3336","121.505"
"36.4803","-121.7345"
"30.8057","121.3016"
"31.0378","121.2359"
"29.995","120.582"
"28.0581","119.1274"
"30.2275","120.0414"
"26.3615","106.1674"
"31.3337","121.505"
"30.585","119.8601"
"31.3344","121.5045"
"36.8104","-121.7779"
"36.5475","-121.8586"
"34.5173","109.4649"
"31.222","121.4465"
"31.306","121.5047"
"40.086","113.2936"
"30.606","104.0651"
"39.0069","113.59"
"21.9916","100.7894"
"36.4024","-121.9121"
"24.4367","118.0929"
"31.2993","121.5086"
"21.9701","100.8146"
"36.5924","-121.8432"
"31.419","120.0688"
"31.4195","120.0691"
"36.519","-121.8061"
"27.591","114.2875"
"31.9108","118.7456"
"39.6602","113.7096"
"21.4103","109.1344"
"31.653","120.7313"
"31.0718","121.1758"
"31.4197","120.0698"
"21.9915","100.7895"
"36.554","-121.918"
"31.3629","121.1857"
"26.084","119.2924"
"34.474","109.8623"
"52.5199","13.4102"
"30.6662","104.0683"
"21.0344","109.0869"
"21.0127","109.0981"
"34.9871","135.7557"
"31.041","121.2363"
"31.2332","121.497"
"29.9243","118.2805"
"31.2274","121.3897"
"22.604","108.1803"
"31.4671","119.8443"
"26.3616","106.167"
"31.3085","121.5063"
"31.0919","121.1961"
"39.7008","113.6857"
"31.3398","121.5097"
"31.0751","121.1735"
"26.2926","106.0822"
"36.5529","-121.8491"
"37.8616","112.5658"
"31.264","121.4837"
"39.9072","116.3969"
"32.1585","118.9583"
"32.1584","118.958"
"31.0413","121.2364"
"31.0411","121.2363"
"31.3335","121.505"
"22.7544","121.1495"
"31.1442","121.6688"
"31.3339","121.5052"
"28.056","119.1208"
"36.5637","-121.841"
"40.1079","113.1358"
"30.1347","118.1624"
"31.1052","121.4218"
"31.1859","121.4599"
"31.6007","120.1199"
"31.0412","121.236"
"21.9701","100.8142"
"31.2545","121.4846"
"21.0335","109.0873"
"31.3067","121.5097"
"31.1401","121.6535"
"40.0915","113.2873"
"31.33","121.5081"
"31.3082","121.509"
"40.0916","113.2875"
"31.1476","121.6554"
"31.3336","121.5044"
"29.9951","120.5821"
"32.1567","118.9561"
"30.7105","120.8461"
"31.1918","121.3937"
"31.0962","121.1963"
"36.5189","-121.8055"
"30.6608","104.0613"
"29.8337","119.8966"
"31.0411","121.2363"
"31.0966","121.1946"
"31.1441","121.669"
"31.1435","121.6535"
"38.8689","113.3871"
"31.0435","121.429"
"18.6348","108.7076"
"31.3061","121.5047"
"38.6296","113.0551"
"21.0339","109.0863"
"31.0411","121.2364"
"31.2589","121.574"
"22.6461","110.1676"
"31.073","121.1771"
"25.0976","102.9254"
"29.9958","120.5815"
"31.334","121.5052"
"32.1589","118.9577"
"31.224","119.7588"
"34.4748","109.8622"
"31.0266","121.2521"
"36.5923","-121.874"
"36.5147","-121.7972"
"34.4756","109.8613"
"31.0411","121.2364"
"31.1441","121.6686"
"40.085","113.2934"
"30.5491","114.372"
"31.3347","121.506"
"21.0324","109.0871"
"31.2222","119.7598"
"31.0414","121.2364"
"31.3063","121.5058"
"31.0403","121.2367"
"21.4336","109.2309"
"32.1542","118.9545"
"31.306","121.5047"
"31.0599","121.2388"
"32.1532","118.9509"
"24.9179","102.4622"
"24.9179","102.4629"
"31.0411","121.2363"
"31.0739","121.178"
"30.1364","118.159"
"31.2938","121.3122"
"31.2027","121.4783"
"31.1919","121.3938"
"31.0311","121.2354"
"22.657","110.1768"
"21.0239","109.1279"
"40.0894","113.3579"
"31.3392","121.5094"
"36.5547","-121.9219"
"40.0912","113.2881"
"18.2906","109.4274"
"31.2655","121.4861"
"31.2904","121.4146"
"31.3349","121.5033"
"31.0412","121.2361"
"32.153","118.9505"
"15.2808","145.8048"
"31.0411","121.2364"
"39.0136","113.5879"
"21.0245","109.1281"
"28.0544","119.1298"
"31.3511","121.2583"
"31.0411","121.2363"
"29.9949","120.5819"
"31.2029","121.4782"
"31.2273","121.3895"
"22.2812","114.1558"
"31.2183","121.5601"
"30.7502","120.758"
"40.9471","115.4302"
"31.5429","120.2125"
"30.9386","121.111"
"26.2928","106.0823"
"15.2427","145.7133"
"31.096","121.1892"
"31.0411","121.2365"
"31.2205","121.4433"
"31.0731","121.1771"
"31.4211","120.071"
"39.6596","113.7083"
"31.3062","121.5051"
"31.1368","121.4899"
"36.5644","-121.9399"
"21.9349","100.605"
"31.0379","121.2114"
"31.3338","121.5051"
"31.151","121.5075"
"31.0407","121.2361"
"15.1674","145.7097"
"30.6618","104.0682"
"31.2873","121.5009"
"31.0411","121.2363"
"31.0307","121.2321"
"31.1944","121.5361"
"30.7509","120.4828"
"31.1449","121.6574"
"48.1399","11.5452"
"31.1519","121.3926"
"15.1867","145.7074"
"30.7149","121.3488"
"31.3039","121.5145"
"31.1455","121.6614"
"31.3353","121.5055"
"30.1405","118.1699"
"30.1431","118.1554"
"27.6184","114.2416"
"24.8934","102.5044"
"31.0733","121.1771"
"31.2029","121.4765"
"31.5246","120.4296"
"31.3335","121.5049"
"31.0413","121.2365"
"36.5936","-121.892"
"31.0412","121.2363"
"39.7006","113.6859"
"31.3194","121.4999"
"34.4762","109.861"
"21.052","109.1395"
"30.144","118.1565"
"31.19","121.4868"
"31.1907","121.3937"
"25.9325","119.6726"
"31.3012","121.5062"
"36.5137","-121.7969"
"31.8222","119.9619"
"28.0629","119.1112"
"31.0458","121.2346"
"31.3061","121.5052"
"39.6594","113.7101"
"18.292","109.4235"
"31.0407","121.2364"
"26.3621","106.1654"
"38.647","-9.2252"
"32.047","118.779"
"18.6237","108.7042"
"31.0645","121.191"
"31.2941","121.3104"
"36.4804","-121.7341"
"21.42","109.2135"
"38.7012","113.114"
"31.3317","121.5032"
"30.2274","120.0411"
"31.0413","121.2365"
"31.3061","121.5047"
"31.0806","121.1816"
"21.4285","109.2303"
"31.0291","121.2367"
"30.139","118.1592"
"30.1433","118.1699"
"30.0031","117.9843"
"30.5391","114.3618"
"29.9948","120.582"
