x,y
30.535326,114.377525
28.979025,120.162254
30.747375,120.486534
36.711624,114.732918
31.33346,121.513451
31.301567,121.519539
24.932945,102.489174
31.331846,121.509491
31.324337,121.513893
31.253223,121.439049
31.350124,121.264999
30.747375,120.486534
30.747375,120.486534
24.624088,102.943565
-8.662805,115.464104
31.288607,121.420837
33.126568,-117.31459
29.43277,118.049187
28.966442,120.158295
31.665293,119.804405
36.704189,114.764114
28.858784,120.024529
31.775551,35.234085
28.977625,120.163765
26.92605,120.245865
30.747375,120.486534
31.200727,121.48278
31.33193,121.509575
21.409777,109.139206
31.331604,121.509399
30.465471,104.370872
29.899485,103.371758
-8.665145,115.462379
31.287861,121.504242
21.054251,109.092934
34.137707,-118.35405
30.509695,119.809113
31.296827,121.519722
32.765423,-117.220207
-8.240778,115.379379
34.225105,-118.228424
24.91502,102.46376
31.270967,121.557785
31.332912,121.510033
31.331638,121.509315
31.03886,121.240913
36.704227,114.76384
28.970367,120.160172
31.333662,121.512894
21.482897,109.116096
31.33185,121.509552
21.52927,109.298843
30.58256,119.864517
21.408054,109.138931
30.748453,120.484718
31.200628,121.482872
36.704117,114.763969
31.143604,121.662086
28.962111,120.182304
-8.242111,115.371452
31.298586,121.519295
-8.508445,115.262718
31.287762,121.50248
22.522402,113.991295
30.751848,120.480034
36.702194,114.73143
36.668896,114.494446
30.739506,120.146973
31.146587,121.33004
-8.424672,115.249191
31.301872,121.510597
-8.809921,115.168129
31.345224,121.252815
22.310049,114.046234
36.702076,114.734917
31.304094,121.510582
22.468142,113.897171
34.139824,-118.354523
31.200632,121.482834
29.899487,103.371704
36.704098,114.764252
31.337502,121.513893
30.120411,118.193741
21.407963,109.138992
37.418491,-122.088264
24.875841,102.438545
31.297415,121.519539
31.818386,120.008324
22.632317,110.157135
34.404621,-119.311264
-8.829617,115.084778
31.283079,121.506439
28.978851,120.196373
24.891125,102.506203
30.75029,120.481346
31.298628,121.519356
31.299522,121.518463
31.287184,121.506676
31.28813,121.503403
28.970839,120.160233
31.334465,121.51165
31.039059,121.240761
22.67749,110.245781
30.603041,114.25676
31.316225,121.508766
36.704308,114.739861
30.557871,104.054398
31.305086,121.510826
31.20071,121.482765
30.749838,120.481903
28.984869,120.189575
21.009243,109.103256
31.216162,121.564316
31.026945,121.241074
28.960922,120.175957
34.40485,-119.311615
31.306316,121.51059
31.306583,121.485222
31.257181,121.57843
28.970688,120.160469
31.239332,121.511353
31.331869,121.509521
31.299217,121.510597
36.694191,114.729385
31.039238,121.240639
22.612951,113.840431
31.342903,121.244949
31.599083,120.125359
36.721355,114.681847
21.540648,109.292152
31.287462,121.503906
31.216442,121.456871
24.915018,102.464462
31.31744,121.504364
23.411667,111.262085
31.3326,121.51413
31.331942,121.509583
31.331818,121.509468
21.031113,109.091209
31.149338,121.510582
28.984953,120.189156
31.286022,121.50312
30.141539,118.163773
31.331484,121.509369
31.291401,121.52066
29.530451,117.946648
22.622395,110.206604
30.465019,104.37101
21.011538,109.103203
31.144436,121.33091
43.42197,126.62072
31.225468,121.447899
30.509701,119.809235
31.181135,121.443092
31.297462,121.519478
30.747375,120.486534
28.984755,120.173393
24.949205,104.397141
31.330133,121.507835
28.802418,119.972946
31.30645,121.510559
-8.240764,115.379395
31.216127,121.564316
36.694439,114.735146
34.140232,-118.355049
-8.424809,115.249245
33.337688,117.34111
31.286596,121.503815
24.91502,102.46376
-8.240829,115.379616
31.330235,121.510368
30.708012,120.850273
31.287546,121.503845
31.288607,121.420837
36.7033,114.729645
31.331894,121.509544
31.324337,121.513893
31.303988,121.509102
36.701679,114.736023
31.287603,121.504723
30.129938,118.184319
30.518579,119.811188
30.50979,119.809235
30.142126,118.171692
21.007315,109.102821
31.03903,121.240738
36.701801,114.735825
31.287603,121.504723
30.891697,121.9188
36.704357,114.764297
31.225502,121.394142
52.090668,5.122539
28.961462,120.183182
31.221176,121.615776
36.704426,114.76429
30.557861,104.05352
36.701771,114.735947
31.818073,120.008217
36.703938,114.729492
31.287603,121.504723
39.899616,116.489494
31.035711,121.240273
36.704372,114.729416
39.899715,116.485161
30.509586,119.809204
30.708035,120.850281
31.334124,121.513039
36.7005,114.735916
36.742996,114.565636
31.331709,121.509483
31.216162,121.564316
43.42194,126.618828
-8.240905,115.379608
34.234257,-118.242233
24.915018,102.464058
33.814224,-117.918953
31.306458,121.51059
-8.809517,115.167786
31.271297,121.557838
29.524323,117.973236
31.331034,121.508026
31.250235,121.531342
31.11038,121.056625
33.125416,-117.313866
36.705048,114.731018
31.216162,121.564316
31.198332,121.483734
30.891577,121.919289
31.329374,121.513786
31.651651,121.454514
21.012547,109.092339
36.712898,114.739479
31.332003,121.509544
28.978832,120.19648
21.057007,109.093079
28.976191,120.164169
25.005009,102.687881
31.287214,121.503593
31.288137,121.503448
31.194366,121.320023
-8.41167,115.319756
43.422054,126.618935
30.509684,119.809189
18.633039,108.711288
31.095646,121.195145
21.412687,109.140724
28.971039,120.160309
22.618656,110.198906
31.350153,121.265038
37.41423,-121.917336
21.050737,109.136566
28.970793,120.160233
31.349474,121.26281
31.333679,121.511032
31.231922,121.500496
-8.675445,115.263458
34.404793,-119.311371
31.331779,121.509575
36.693497,114.730026
31.297766,121.503845
30.002722,117.989693
31.349205,121.263382
30.708035,120.850281
-8.810192,115.167915
31.180992,121.443024
31.201555,121.354767
37.422482,-122.082054
31.225481,121.394043
31.180355,121.493057
28.946009,120.16571
30.518579,119.811188
28.032633,112.643822
31.351168,121.265236
22.624035,110.205894
29.524103,117.962036
31.330221,121.507874
28.973059,120.161736
31.236271,121.506447
36.696915,114.735725
31.216145,121.564293
36.70406,114.73008
31.211857,121.564316
30.747375,120.486534
36.696106,114.724518
31.350456,121.263115
25.049536,102.702454
23.210461,109.874893
24.889547,102.504601
34.234383,-118.242508
22.31035,114.046883
31.306368,121.51033
-8.675333,115.447197
31.331928,121.509468
30.484886,120.368385
-8.522317,115.262856
55.680889,12.586529
31.182661,121.492577
36.693424,114.72934
24.915285,102.467377
37.4062,-121.984802
36.69812,114.740501
36.694408,114.735725
36.703331,114.73597
28.965616,120.151375
31.331844,121.509544
31.671238,121.478653
29.899216,103.368477
21.03334,109.089897
30.557632,104.052208
31.200712,121.48275
31.3169,121.508904
31.216442,121.456871
31.288265,121.50341
31.225451,121.454292
36.704441,114.739601
31.302877,121.513451
30.557537,104.052238
36.704365,114.764305
31.316759,121.544235
31.231499,121.501884
31.304384,121.509315
31.287481,121.504745
36.701477,114.734894
24.915327,102.467155
21.054781,109.091736
31.303946,121.50898
28.95295,120.136215
28.970327,120.160751
36.682358,114.728928
28.965691,120.151146
31.216162,121.564316
31.252245,121.533783
30.599276,119.896774
31.331928,121.509468
36.701763,114.735809
28.977646,120.163712
31.271303,121.557869
24.416552,111.167053
31.215572,121.456223
31.144552,121.657784
31.284681,121.505707
31.287598,121.504723
31.399408,121.492691
30.536909,114.367676
22.630531,113.812454
30.518579,119.811188
31.297497,121.518852
30.747375,120.486534
30.557861,104.053795
-8.810186,115.167984
31.349117,121.260956
21.050985,109.136559
31.216717,121.44838
30.191456,120.114349
31.1423,121.659035
31.201029,121.482544
31.350132,121.264801
34.13879,-118.354431
28.980032,120.161377
30.225315,120.046188
24.891125,102.506203
30.002985,117.989532
30.191341,120.11425
21.431019,109.236099
28.962112,120.181671
36.697468,114.729225
22.31312,114.050507
31.331644,121.509399
31.270906,121.557831
31.207394,121.46582
24.91502,102.46376
31.188274,121.491768
18.243942,109.509239
30.509827,119.809013
-8.24078,115.379578
31.278223,121.179733
31.039175,121.240707
30.582218,119.864594
39.921364,116.432076
31.200886,121.482727
34.404804,-119.311584
31.331654,121.509407
33.814194,-117.918747
30.545179,120.060425
31.248165,121.532745
21.408049,109.138939
43.419342,126.620064
30.556713,104.052544
31.034262,121.195595
31.721588,118.630981
28.953323,120.166161
22.304375,114.022102
31.216162,121.564316
18.291204,109.429138
29.900007,103.371849
34.139832,-118.354553
31.297415,121.519539
-8.80957,115.167969
31.333176,121.510521
31.288239,121.503403
31.039131,121.240715
31.28544,121.505318
31.180838,121.442924
28.952126,120.165474
31.333408,121.51062
31.292519,121.520309
36.70153,114.736534
28.961439,120.18306
24.91502,102.46376
-8.829614,115.084778
30.747765,120.48661
31.20713,121.564316
40.94878,115.434181
30.509609,119.809242
24.61973,102.944923
31.671335,121.478119
28.961771,120.183449
31.187992,121.491402
31.350456,121.263123
31.298912,121.510597
22.019333,121.561737
31.33341,121.510445
31.188345,121.491554
22.612919,113.840424
21.408663,109.139061
28.965017,120.149597
-8.687495,115.444565
36.697403,114.735779
29.524145,117.962273
18.290333,109.425751
31.039152,121.240768
31.334612,121.511162
31.091717,121.19706
31.20072,121.482788
34.234234,-118.242363
33.812897,-117.917343
24.619408,102.945297
31.360994,121.190178
31.287462,121.503899
31.603027,120.126617
37.415962,-121.920975
31.329674,121.507721
30.60013,119.89592
31.144154,121.510582
31.330055,121.508308
26.08091,119.297226
30.759035,120.488182
31.126575,121.807007
31.297415,121.519539
21.408054,109.138931
31.29739,121.519539
29.899492,103.371742
-8.42997,115.253006
31.253223,121.439049
30.263206,120.074921
31.349524,121.261047
31.288177,121.503464
30.141668,118.163712
31.333509,121.51059
31.225594,121.394379
28.954622,120.166878
30.139732,118.158302
31.331537,121.509117
31.333204,121.510666
36.708385,114.732368
43.419495,126.621399
31.289797,121.536194
21.417746,109.216568
31.288059,121.503479
-8.272714,115.347702
31.225271,121.454315
31.950073,120.890587
31.600698,120.125908
31.722502,121.236618
-8.24342,115.374313
31.599031,120.124916
30.738642,120.145256
32.058651,118.838837
31.225481,121.394043
34.404953,-119.311432
-8.830038,115.085144
31.304131,121.510559
37.561245,112.511154
30.000624,117.989471
31.234306,121.501328
21.57373,109.500648
31.028959,121.239861
31.331955,121.50959
30.536926,114.367638
22.624887,110.191498
28.976177,120.164169
30.747375,120.486534
28.970509,120.160469
31.180883,121.443184
31.224377,121.349411
31.331688,121.509338
31.328037,121.512337
31.26343,121.448273
36.711754,114.719048
31.258852,121.524307
-8.576825,115.26712
18.289017,109.424858
43.42205,126.618698
31.288231,121.501862
34.231369,-118.254623
36.695808,114.724449
31.146811,121.329674
31.192211,121.540436
-8.830055,115.085114
30.494949,120.342926
30.559618,104.04879
30.737427,120.757263
30.557865,104.05439
31.198336,121.583099
30.582355,119.864944
31.03912,121.240875
30.370291,120.02346
-8.499922,115.245239
31.331635,121.50927
31.084583,121.189598
31.039328,121.240669
18.290495,109.427818
31.324678,121.515923
31.02899,121.239838
30.570002,103.95282
31.337421,121.513901
43.781212,87.617096
29.524082,117.962067
33.945007,-118.37426
22.632353,110.15715
31.287603,121.504723
30.381783,118.807869
31.288198,121.503601
31.198092,121.583023
31.304165,121.509308
31.315458,121.520233
-8.41163,115.319923
25.005009,102.687881
30.497971,120.347946
30.557732,104.049454
31.288391,121.517838
30.749422,120.48735
31.333254,121.511055
28.97455,120.160072
22.468245,113.896484
36.697163,114.735527
21.054262,109.092934
31.305649,121.513939
37.422695,-122.081566
34.140228,-118.354805
31.033289,121.201057
31.221712,121.454483
36.696033,114.724518
31.34267,121.244629
31.306458,121.51059
31.036125,121.241173
36.698143,114.73806
31.287319,121.507607
31.331741,121.509445
25.041426,102.709114
31.231163,121.501656
31.306458,121.51059
31.360943,121.190109
31.249836,121.532974
18.618021,108.711617
24.914938,102.463211
31.331905,121.509521
24.619888,102.945526
31.200405,121.483208
31.331854,121.509552
28.961346,120.179779
31.330162,121.508209
18.287922,109.428352
31.332108,121.509544
30.510134,119.809052
31.304066,121.509117
31.259336,121.51432
-8.701058,115.164665
31.306217,121.509033
31.342941,121.24485
30.509682,119.809105
31.329037,121.507759
22.487324,113.919365
22.639259,110.170815
31.360985,121.190117
28.985035,120.187866
31.224854,121.456848
30.872322,119.399757
30.509701,119.809265
31.126583,121.806923
-8.506578,115.262314
36.69516,114.729263
31.235155,121.490044
31.331675,121.509407
-8.411003,115.247742
-8.517395,115.265762
28.971304,120.16111
31.305265,121.507599
-8.675437,115.263519
31.287634,121.504875
31.200796,121.482689
31.297321,121.519554
36.70396,114.738907
21.401325,109.139198
31.303963,121.509079
31.094339,121.192963
30.510159,119.80899
36.701382,114.738884
40.945709,115.440163
31.234247,121.498596
22.623857,110.203995
34.404808,-119.311569
31.306217,121.509033
36.679436,114.728172
30.138031,118.175209
31.333611,121.513
28.971434,120.160515
30.599733,119.896202
24.624039,102.943527
31.23984,121.413383
21.011679,109.103157
31.35146,121.265068
31.255165,121.581642
31.600698,120.125908
36.709244,114.742706
31.360918,121.190269
22.63933,110.170395
31.818413,120.008926
30.936308,121.117569
31.332108,121.509544
36.697327,114.729195
31.297415,121.519539
31.263748,121.528038
31.788628,119.937286
30.494949,120.342926
31.203249,121.494614
31.201614,121.48172
-8.411078,115.247719
22.842121,108.412834
30.139977,118.1632
34.234253,-118.242371
30.581837,119.865768
21.054945,109.091652
22.309935,113.92025
28.984566,120.171402
30.509726,119.809204
28.972237,120.161072
34.234142,-118.242363
31.490597,120.81916
31.039122,121.240837
30.122437,118.174843
31.306507,121.507607
31.332645,121.510178
30.134499,118.161079
31.25564,121.437721
31.731997,121.215683
30.002848,117.989937
30.55909,104.049103
31.285034,121.505692
31.333076,121.513725
31.20072,121.482857
29.51594,117.89727
31.305773,121.51342
30.747375,120.486534
39.908653,116.481697
30.55748,104.052246
30.708035,120.850281
31.818136,120.008125
31.331316,121.509644
36.696579,114.73542
31.303259,120.737206
25.090599,121.525833
34.404953,-119.311432
31.297474,121.519287
28.961254,120.183434
31.039091,121.240715
36.678455,114.727951
31.297596,121.519363
34.138718,-118.353081
22.754396,121.149513
31.62335,118.654633
31.306425,121.510689
30.610315,119.858414
30.750067,120.487724
21.01152,109.10305
36.67503,114.721275
21.020853,109.132141
-8.829828,115.085045
31.331779,121.509491
-8.828112,115.085533
31.306383,121.509949
34.231224,-118.254585
21.011496,109.103096
31.200703,121.482811
31.302378,121.416794
30.138073,118.175156
31.671364,121.478065
30.139862,118.161797
31.337709,121.513931
31.351925,121.265434
31.231123,121.501686
36.712307,114.717773
36.704376,114.76429
30.537273,114.370728
31.306242,121.51059
30.573343,120.356964
31.337917,121.495178
30.891541,121.919075
31.35046,121.263153
30.748262,120.484581
21.483038,109.116852
31.338289,121.520477
25.040913,102.70919
18.621483,108.708572
31.665289,119.804405
31.623629,118.655182
30.430504,104.00032
37.422581,-122.08168
36.702793,114.724197
31.304049,121.509018
30.891226,121.91951
31.297512,121.519272
24.619913,102.945511
31.225468,121.447891
36.695957,114.729248
30.55752,104.0522
31.287109,121.504601
28.960171,120.173965
31.331745,121.509438
29.899216,103.368477
36.696609,114.735458
43.415981,126.632301
31.31624,121.508865
31.337221,121.513969
31.039131,121.240852
-8.576817,115.267242
-8.517397,115.265762
31.299217,121.510597
16.835022,96.177048
31.215645,121.564316
31.294731,121.519356
-8.829614,115.084778
36.697464,114.742516
31.039059,121.240776
28.984854,120.189888
31.250113,121.531273
30.746096,120.748055
31.303789,121.510902
36.651745,114.513161
31.304012,121.518578
31.284689,121.505928
31.287193,121.501617
31.287214,121.503593
31.2987,121.519028
31.298639,121.519241
36.701283,114.735237
21.032232,109.091232
24.916296,102.466286
39.947861,116.411568
31.648502,120.73381
30.49843,120.345863
31.593733,120.754364
31.306458,121.51059
-8.405396,115.325394
31.333628,121.512848
30.93515,121.11718
31.3291,121.491028
31.216179,121.623322
31.287603,121.504723
31.337177,121.513954
22.467821,113.896812
28.955076,120.167084
31.039103,121.240837
30.140833,118.160789
31.145197,121.662552
18.622629,108.707741
31.304062,121.509155
22.63958,110.170616
31.225468,121.447899
43.422298,126.618652
36.698067,114.729614
-8.424813,115.24926
-8.709628,115.474884
30.509701,119.809189
28.983276,120.169601
31.820084,119.966652
36.697144,114.729202
31.2087,121.599525
37.421932,-122.083313
31.286934,121.503883
31.193544,121.420692
36.702839,114.724152
31.281372,121.513298
34.225075,-118.228691
30.13929,118.176086
29.899485,103.371758
28.961195,120.176788
30.269699,120.066368
30.936283,121.117241
31.297583,121.519333
31.250206,121.531517
29.975527,117.985756
31.167797,121.388451
21.427599,109.137405
31.3335,121.510597
31.360802,121.190369
31.303093,120.736992
30.890764,121.919815
-8.665113,115.462433
22.627388,110.213249
31.221642,121.454483
18.243925,109.509499
31.599016,120.125351
36.704262,114.764267
30.747375,120.486534
22.621269,110.20285
31.338909,121.517212
21.011227,109.094139
21.020853,109.132141
28.961481,120.18306
31.599627,120.124359
30.557863,104.054382
22.621763,110.206848
31.299431,121.513062
30.602962,114.253204
36.740425,114.577141
36.703339,114.735977
31.231373,121.501907
30.509729,119.809166
28.952255,120.165558
30.498699,120.345474
31.306282,121.510551
36.719982,114.714577
-8.809545,115.168327
31.331747,121.509239
31.331755,121.509377
36.696148,114.733994
28.970755,120.160507
-8.830063,115.085289
31.287611,121.505692
31.200811,121.482742
-8.829614,115.084778
31.20072,121.482857
34.140228,-118.354805
39.938103,116.454483
36.693352,114.730011
21.033318,109.089943
43.41663,126.620682
31.231285,121.501945
21.032621,109.090912
31.773802,119.978195
28.961805,120.155556
29.965021,120.612274
56.038994,12.614495
30.190443,120.114403
-8.690838,115.430046
21.049522,109.131393
21.431057,109.235291
28.949375,120.164482
34.045551,-118.228745
28.96159,120.182816
28.983055,120.169312
34.234249,-118.242302
36.69965,114.730751
30.269552,120.059792
21.011868,109.103073
31.671539,121.4785
30.138067,118.175148
31.200706,121.482811
31.950096,120.88726
30.509827,119.809052
30.600231,119.895676
30.75028,120.481293
36.705147,114.733292
32.055191,118.855705
31.039152,121.240852
36.693592,114.729431
30.582254,119.864594
30.477432,104.33844
30.707539,120.85051
30.367598,120.028694
40.946941,115.438873
30.749512,120.487427
28.98032,120.161217
31.598915,120.125259
36.683495,114.741341
28.896202,120.051201
31.598904,120.125305
30.367691,120.02755
25.030622,102.720932
24.91527,102.467224
30.002213,117.990318
36.701279,114.735023
28.799448,119.972336
31.189154,121.537445
31.298437,121.519165
30.599901,119.895874
36.695122,114.729263
28.952536,120.165718
36.693581,114.729431
31.285303,121.505287
31.360992,121.190369
31.225468,121.447899
43.413692,126.60881
28.977461,120.163719
28.978819,120.196373
-8.681111,115.446121
24.915043,102.460983
29.8995,103.371811
31.623051,118.653976
30.747782,120.486206
-8.517067,115.264961
36.72076,114.695381
24.915335,102.467377
31.183386,121.493011
31.30616,121.510368
31.270937,121.557709
31.331997,121.508781
31.319838,121.510429
36.693581,114.729431
43.416214,126.632217
31.148237,121.510582
31.287497,121.504036
30.652889,104.08194
31.220104,121.451103
31.207384,121.46582
31.225468,121.447899
28.971447,120.160538
34.441959,115.663666
26.750046,120.100067
22.305006,113.923279
31.306242,121.51059
31.200769,121.482834
30.139608,118.157005
22.702587,110.34462
28.965298,120.157692
32.009373,120.863358
43.422009,126.618828
31.340286,121.245178
31.26285,121.448441
43.421509,126.619209
22.62558,113.812683
31.337355,121.514084
28.978838,120.196419
30.738861,120.147125
31.140282,121.512779
-8.809555,115.167824
21.031557,109.090683
31.330971,121.509079
31.216421,121.456902
24.915035,102.463783
28.984568,120.171165
31.306183,121.510231
31.671326,121.478569
-8.690817,115.430061
22.638695,110.170792
32.01339,120.869942
31.034218,121.195663
28.973061,120.159203
-8.522317,115.262856
28.984581,120.193214
36.703274,114.733376
36.70145,114.737411
31.334358,121.511566
30.582914,119.864258
31.333069,121.509781
28.984566,120.194077
31.287432,121.503441
33.814224,-117.918953
31.226458,121.477959
31.298496,121.519196
31.217916,121.476585
21.011635,109.092438
36.701897,114.735909
36.701424,114.73616
-8.675445,115.263557
30.559719,104.048874
-8.411078,115.247719
24.905996,102.463379
24.915024,102.462944
-8.24083,115.379608
31.671301,121.478546
31.25025,121.531265
31.298214,121.519234
31.333441,121.513695
31.329493,121.507362
-8.701058,115.164665
31.331875,121.509552
36.701477,114.739151
31.304073,121.509193
23.003069,120.160835
31.331558,121.509193
18.282253,109.499809
36.703365,114.729225
36.608162,114.524651
31.306707,121.510612
28.978643,120.162903
31.337221,121.513969
31.33325,121.510681
28.970825,120.160248
29.8995,103.371811
31.333002,121.510559
24.915188,102.467262
25.032106,102.723808
28.971439,120.1605
-8.809545,115.168327
29.899216,103.368469
36.739365,114.590622
31.193516,121.420647
24.889648,102.505325
36.703579,114.732178
28.964724,120.157341
22.639166,110.172173
22.703524,108.228859
39.908615,116.403152
30.136755,118.163597
31.333235,121.510536
31.15704,121.811203
24.915094,102.467056
31.200701,121.482841
31.33341,121.510445
36.696053,114.733284
28.961559,120.183189
30.537165,114.370476
25.009762,102.684845
37.57291,112.37661
31.211857,121.564316
36.698116,114.740494
-8.662804,115.464096
18.622473,108.707726
22.758688,121.172745
38.033485,114.630554
24.880198,102.539108
28.978321,120.163223
31.039072,121.240875
-8.680839,115.446358
31.332003,121.509644
21.048717,109.139122
-8.2408,115.379524
31.299217,121.510597
28.976179,120.164169
28.961056,120.176231
24.622797,102.948433
39.911652,116.479591
31.299217,121.510597
31.490614,120.819069
52.085217,5.17455
24.914894,102.46273
28.980453,120.161186
24.621592,102.94664
-8.710497,115.475067
30.557875,104.05352
22.621376,110.207047
21.03298,109.090652
25.040991,102.70916
31.306402,121.509598
28.970835,120.160255
34.140224,-118.35482
36.683411,114.741325
31.237255,121.501686
43.42205,126.619621
31.788666,119.937317
-8.674242,115.447151
31.225481,121.394043
30.141888,118.171394
31.306458,121.51059
24.622141,102.947006
31.306145,121.510567
22.468,113.896706
30.510159,119.80909
31.298309,121.518936
30.558025,104.049835
31.247776,121.442039
25.041712,102.709145
31.145134,121.662727
31.331894,121.509598
21.428333,109.234573
31.144913,121.660095
31.303391,120.736664
24.890406,102.505829
31.144836,121.659683
28.970755,120.160507
31.333261,121.511192
31.143192,121.663361
31.333464,121.51339
30.735155,120.498672
18.622585,108.707718
24.672939,102.911964
43.419407,126.621582
30.738455,120.145508
31.144598,121.330925
25.04167,102.709099
34.14772,-118.256149
30.599972,119.895889
30.00181,117.988754
31.128052,121.80809
30.125788,118.188782
31.324257,121.509956
31.287603,121.504723
31.381161,121.494339
31.039204,121.240868
31.306488,121.510048
34.404606,-119.311623
-8.705842,115.481094
-8.674147,115.261162
34.404724,-119.311333
36.699154,114.740799
31.146009,121.329887
-8.690837,115.430031
31.039131,121.240852
31.713614,118.63887
27.452751,103.366287
37.422012,-122.085014
21.411835,109.140495
18.290869,109.428467
30.747375,120.486534
31.349222,121.260704
36.698029,114.742355
31.304115,121.509193
22.625772,113.812683
31.304029,121.513214
30.6,119.895882
36.695148,114.72924
28.978363,120.163353
22.702837,110.344643
31.288256,121.503426
31.490435,120.81916
30.575495,120.360046
31.329025,121.516373
31.143854,121.663414
31.288193,121.503586
34.041622,-118.235535
31.217529,121.449135
31.297401,121.503487
31.070934,121.181305
34.404854,-119.311646
28.976301,120.163948
22.620602,110.194252
31.200727,121.482841
31.334644,121.510399
31.328337,121.508774
31.188219,121.491791
28.799994,119.972565
18.250555,109.500351
31.306217,121.509033
43.41592,126.632156
31.216162,121.564316
34.404854,-119.311646
36.704361,114.764305
31.304722,121.51413
30.935488,121.115273
30.510109,119.809105
31.223007,121.351181
31.306391,121.510414
31.039127,121.240791
22.048731,120.726479
36.706322,114.736115
28.970852,120.160248
31.216162,121.564316
21.050852,109.136635
31.331034,121.508026
36.698204,114.737999
-8.740628,115.164948
30.000385,117.98951
31.03915,121.240761
31.331778,121.509491
31.304317,121.511238
31.126633,121.806999
24.915438,102.46804
31.039089,121.240761
31.288391,121.517838
31.297415,121.519539
31.298466,121.51828
31.200703,121.48278
36.694511,114.724945
31.30916,121.517509
31.306185,121.508812
43.416725,126.62059
24.624052,102.943542
31.288265,121.50341
31.285023,121.505768
29.921867,118.285675
30.224922,120.045639
28.978838,120.196381
18.630226,108.712379
25.041147,102.708221
-8.576775,115.267288
28.971573,120.160789
31.329659,121.50779
30.224783,120.045685
30.225349,120.046722
28.959896,120.1735
28.960812,120.175613
31.332535,121.507812
31.252504,121.489059
36.70163,114.73616
37.422127,-122.084877
30.003002,117.989639
31.038998,121.240776
30.600134,119.895668
31.038174,121.241089
36.701382,114.736435
31.331686,121.509407
34.404808,-119.311394
31.297415,121.519539
31.039146,121.240768
30.747375,120.486534
-8.68102,115.446335
22.662569,110.25592
21.031521,109.090569
18.287909,109.428352
37.421947,-122.083046
25.100132,102.932785
31.244814,121.516594
21.033382,109.089912
30.139399,118.176033
31.216162,121.564316
36.704632,114.729164
28.984594,120.193558
31.216162,121.564316
31.333017,121.510513
18.622585,108.707718
30.254801,120.062729
22.618656,110.198906
31.332218,121.509178
31.331703,121.509407
28.979471,120.19632
28.955334,120.167213
31.333025,121.50956
36.708694,114.742592
31.331738,121.50946
31.151894,121.448586
31.331703,121.509407
31.228216,121.443008
28.977121,120.163841
31.259336,121.51432
21.407963,109.138748
31.039242,121.24073
31.039135,121.240883
31.041183,121.433495
31.263205,121.484726
36.695816,114.725952
24.91502,102.46376
31.285023,121.505615
31.334349,121.511414
31.171555,121.431198
31.211857,121.564316
31.285027,121.505608
28.977972,120.163574
31.686338,118.773621
31.095575,121.212883
39.917721,116.436905
31.285065,121.505486
22.487204,113.918884
31.331791,121.509491
36.70174,114.735847
31.334749,121.511887
-8.42997,115.253006
31.331692,121.509315
28.970829,120.160233
31.329025,121.516373
43.41592,126.632172
28.961645,120.18325
-8.51738,115.265968
36.701454,114.734833
31.342966,121.244827
30.935383,121.115509
-8.42487,115.249367
31.226318,121.478035
31.19364,121.320122
31.039188,121.240913
24.915035,102.463783
31.288168,121.510353
31.331829,121.509499
36.704269,114.764412
34.404854,-119.311646
31.140276,121.512802
31.600698,120.125908
30.599905,119.895882
34.140228,-118.354805
31.322916,121.506882
31.202826,121.356079
22.47131,113.896553
28.961309,120.176743
34.404846,-119.311409
22.62438,113.81295
31.331688,121.509415
30.575495,120.360046
21.417732,109.216606
31.345371,121.252884
31.253223,121.439049
34.203747,-118.19809
18.709211,108.880318
36.699375,114.730682
31.288076,121.503471
31.286821,121.503624
36.694637,114.729706
31.671408,121.478737
28.98469,120.192513
30.582994,119.864288
31.28845,121.501984
34.404808,-119.311394
31.308874,121.519371
30.132111,118.168251
31.215643,121.564316
18.621922,108.70787
43.417572,126.627571
31.286837,121.501724
30.509733,119.809235
36.704117,114.763901
31.777403,35.235508
31.221624,121.454605
31.285198,121.505646
-8.829025,115.083694
30.494762,120.349342
34.234116,-118.242249
31.297256,121.513031
31.324659,121.447899
30.750376,120.481232
31.350231,121.263374
31.287495,121.504738
31.244822,121.516609
36.704521,114.764236
-8.829614,115.084778
30.936571,121.115608
31.039055,121.240761
40.958591,115.425354
-8.41163,115.320221
31.599621,120.125809
28.98587,120.176369
18.289206,109.426285
28.984568,120.171165
30.003616,117.988892
28.965363,120.153458
31.191174,121.446167
37.422005,-122.084335
-8.240864,115.379639
30.224712,120.046494
31.281612,121.512398
-8.675312,115.447182
36.700184,114.735909
36.695057,114.729263
28.261456,112.87516
28.975153,120.163383
23.003044,120.160843
31.214582,121.566269
31.220098,121.451118
-8.690817,115.430054
21.032087,109.091301
32.767212,-117.228905
30.551571,104.067017
30.747375,120.486534
36.702217,114.732681
21.012402,109.092308
31.039238,121.240761
31.332327,121.509895
36.674877,114.720222
31.254906,121.499329
30.581732,119.866287
31.331642,121.509346
31.306446,121.510246
31.250275,121.531357
31.039131,121.240814
30.573698,120.356895
22.468052,113.897278
31.216162,121.564316
31.306242,121.51059
28.96151,120.18306
36.693619,114.729469
31.298464,121.51918
37.418442,-122.08812
31.252171,121.533554
31.287394,121.503372
31.33341,121.510445
31.214273,121.477722
21.050142,109.137329
31.192204,121.540382
31.306458,121.51059
18.282255,109.499779
18.28923,109.426453
22.702587,110.34462
30.747375,120.486534
-8.514722,115.263939
30.557512,104.052231
31.186903,121.49334
